date,adj_close
2000-07-19,22.7488623386775
2000-07-20,23.2746497751157
2000-07-21,22.4968577093786
2000-07-24,21.9524032633627
2000-07-25,21.4670610143428
2000-07-26,21.0968319910519
2000-07-27,21.5821742400719
2000-07-28,21.6817316244862
2000-07-31,21.7190656436416
2000-08-01,21.3706147981914
2000-08-02,21.5821742400719
2000-08-03,21.8559570472113
2000-08-04,21.5043950334982
2000-08-07,21.7781778406376
2000-08-08,23.0599791649723
2000-08-09,23.1004243523906
2000-08-10,22.59330392553
2000-08-11,22.537302896797
2000-08-14,22.4595236902233
2000-08-15,22.2821870992352
2000-08-16,22.0892946669324
2000-08-17,22.2635200896575
2000-08-18,22.0892946669324
2000-08-21,21.9710702729404
2000-08-22,22.1670738735061
2000-08-23,22.0115154603587
2000-08-24,22.1266286860878
2000-08-25,21.9710702729404
2000-08-28,22.1857408830838
2000-08-29,22.0706276573547
2000-08-30,21.7781778406376
2000-08-31,21.7190656436416
2000-09-01,21.8372900376336
2000-09-05,21.815511859793
2000-09-06,21.6039524179125
2000-09-07,21.7968448502153
2000-09-08,21.5635072304942
2000-09-11,21.4079488173468
2000-09-12,21.1932782072033
2000-09-13,21.2337233946217
2000-09-14,20.4745983384623
2000-09-15,19.9705890798647
2000-09-18,19.6003600565738
2000-09-19,20.2225937091635
2000-09-20,19.9892560894424
2000-09-21,19.9705890798647
2000-09-22,19.6781392631475
2000-09-25,19.0559056105579
2000-09-26,19.5039138404224
2000-09-27,18.8630131782551
2000-09-28,19.0745726201356
2000-09-29,18.7634557938408
2000-10-02,18.3963379388129
2000-10-03,17.5967676952352
2000-10-04,17.248316849785
2000-10-05,17.2296498402073
2000-10-06,17.2856508689404
2000-10-09,16.8594208169165
2000-10-10,16.9745340426455
2000-10-11,17.3447630659364
2000-10-12,16.9185330139125
2000-10-13,16.7225294133467
2000-10-16,15.6740657087332
2000-10-17,15.6927327183109
2000-10-18,16.1002957607571
2000-10-19,19.2519092111236
2000-10-20,20.2817059061595
2000-10-23,19.3296884176973
2000-10-24,19.1336848171316
2000-10-25,19.0559056105579
2000-10-26,20.0483682864384
2000-10-27,21.0594979718966
2000-10-30,21.4857280239205
2000-10-31,21.4266158269245
2000-11-01,21.6599534466456
2000-11-02,21.874624056789
2000-11-03,21.2337233946217
2000-11-06,21.6226194274902
2000-11-07,21.933736253785
2000-11-08,21.6039524179125
2000-11-09,22.0488494795141
2000-11-10,20.9599405874822
2000-11-13,20.670601939028
2000-11-14,21.4079488173468
2000-11-15,21.7968448502153
2000-11-16,21.4483940047651
2000-11-17,21.4857280239205
2000-11-20,20.9039395587492
2000-11-21,21.0781649814743
2000-11-22,21.2337233946217
2000-11-24,21.7595108310599
2000-11-27,21.992848450781
2000-11-28,20.8448273617531
2000-11-29,20.2412607187412
2000-11-30,17.8518834927969
2000-12-01,17.6185458730758
2000-12-04,17.5594336760798
2000-12-05,18.629675558534
2000-12-06,17.6372128826535
2000-12-07,16.5296369810439
2000-12-08,16.9372000234902
2000-12-11,18.0634429346774
2000-12-12,18.1630003190918
2000-12-13,17.8114383053786
2000-12-14,17.2669838593627
2000-12-15,15.3038366854423
2000-12-18,14.8744954651555
2000-12-19,13.941144986271
2000-12-20,12.9113482912352
2000-12-21,13.5149149342471
2000-12-22,14.4482654131316
2000-12-26,14.5851568167013
2000-12-27,14.4482654131316
2000-12-28,13.8633657796973
2000-12-29,13.4962479246694
2001-01-02,13.4962479246694
2001-01-03,14.9149406525738
2001-01-04,15.0704990657212
2001-01-05,15.2851696758646
2001-01-08,15.2260574788686
2001-01-09,16.1189627703348
2001-01-10,16.4518577744702
2001-01-11,17.1114254462153
2001-01-12,16.644750206773
2001-01-16,16.3523003900559
2001-01-17,16.4705247840479
2001-01-18,17.2669838593627
2001-01-19,18.9781264039842
2001-01-22,18.7074547651077
2001-01-23,18.8412350004145
2001-01-24,19.5816930469962
2001-01-25,19.230131033283
2001-01-26,19.9114768828687
2001-01-29,20.0670352960161
2001-01-30,19.7185844505659
2001-01-31,18.9967934135619
2001-02-01,19.4074676242711
2001-02-02,18.9190142069882
2001-02-05,19.2705762207013
2001-02-06,19.4634686530041
2001-02-07,20.1261474930121
2001-02-08,19.3670224368527
2001-02-09,18.3963379388129
2001-02-12,18.2781135448208
2001-02-13,18.1038881220957
2001-02-14,18.1630003190918
2001-02-15,18.2967805543985
2001-02-16,17.8301053149563
2001-02-20,17.3852082533547
2001-02-21,17.5003214790838
2001-02-22,17.1705376432113
2001-02-23,17.6558798922312
2001-02-26,18.5301181741197
2001-02-27,18.4741171453866
2001-02-28,18.3558927513946
2001-03-01,18.4678948088607
2001-03-02,17.6372128826535
2001-03-05,17.8705505023746
2001-03-06,18.4927841549643
2001-03-07,18.8816801878328
2001-03-08,18.4336719579683
2001-03-09,17.6372128826535
2001-03-12,16.1594079577531
2001-03-13,16.8594208169165
2001-03-14,16.8003086199204
2001-03-15,16.703862403769
2001-03-16,16.9745340426455
2001-03-19,16.8967548360718
2001-03-20,16.3927455774742
2001-03-21,15.5745083243188
2001-03-22,16.8003086199204
2001-03-23,17.5967676952352
2001-03-26,17.4412092820878
2001-03-27,18.1225551316734
2001-03-28,17.2856508689404
2001-03-29,17.2296498402073
2001-03-30,17.0149792300639
2001-04-02,17.3634300755141
2001-04-03,16.6074161876176
2001-04-04,16.1594079577531
2001-04-05,17.6558798922312
2001-04-06,17.4816544695061
2001-04-09,17.7803266227491
2001-04-10,18.567452193275
2001-04-11,18.6794542507412
2001-04-12,19.3452442590121
2001-04-16,18.9127918704623
2001-04-17,19.1274624806057
2001-04-18,20.3563739444703
2001-04-19,21.1683888610998
2001-04-20,21.4670610143428
2001-04-23,21.2337233946217
2001-04-24,21.0159416162153
2001-04-25,21.6817316244862
2001-04-26,21.5075062017611
2001-04-27,20.8821613809085
2001-04-30,21.0781649814743
2001-05-01,21.8310677011077
2001-05-02,21.7035098023268
2001-05-03,21.3208361059842
2001-05-04,22.0115154603587
2001-05-07,22.2075190609245
2001-05-08,22.4190785028049
2001-05-09,21.9026245711555
2001-05-10,21.7781778406376
2001-05-11,21.5915077448607
2001-05-14,21.3799483029802
2001-05-15,21.2399457311476
2001-05-16,21.51683970655
2001-05-17,21.2088340485181
2001-05-18,21.1839447024145
2001-05-21,21.4017264808209
2001-05-22,21.874624056789
2001-05-23,21.6848427927492
2001-05-24,22.3132987818647
2001-05-25,22.0612941525659
2001-05-29,21.8839575615778
2001-05-30,21.5261732113388
2001-05-31,21.5230620430758
2001-06-01,21.8839575615778
2001-06-04,22.0208489651476
2001-06-05,22.5870815890041
2001-06-06,22.5124135506934
2001-06-07,22.9230877614026
2001-06-08,22.7706405165181
2001-06-11,22.4377455123826
2001-06-12,22.4253008393308
2001-06-13,21.992848450781
2001-06-14,21.4359493317133
2001-06-15,21.1621665245739
2001-06-18,20.8074933425978
2001-06-19,20.9443847461675
2001-06-20,21.5946189131237
2001-06-21,21.7283991484304
2001-06-22,21.4141711538727
2001-06-25,21.4203934903986
2001-06-26,21.8217341963189
2001-06-27,22.1328510226137
2001-06-28,22.6306379446854
2001-06-29,22.7115283195221
2001-07-02,21.9648479364145
2001-07-03,21.9244027489962
2001-07-05,21.3146137694583
2001-07-06,20.552377545036
2001-07-09,20.4372643193069
2001-07-10,20.0608129594902
2001-07-11,20.6892689486057
2001-07-12,22.2759647627093
2001-07-13,22.1950743878727
2001-07-16,22.1452956956655
2001-07-17,22.3444104644942
2001-07-18,21.9555144316257
2001-07-19,22.5777480842153
2001-07-20,21.5230620430758
2001-07-23,20.8728278761197
2001-07-24,20.6332679198727
2001-07-25,20.9941634383746
2001-07-26,20.7172694629723
2001-07-27,20.3688186175221
2001-07-30,20.4714871701993
2001-07-31,20.5928227324543
2001-08-01,20.6799354438169
2001-08-02,20.9848299335858
2001-08-03,20.8106045108607
2001-08-06,20.5741557228766
2001-08-07,20.6426014246615
2001-08-08,20.1790373534822
2001-08-09,20.2257048774264
2001-08-10,20.3843744588368
2001-08-13,20.4808206749882
2001-08-14,20.1261474930121
2001-08-15,19.6625834218328
2001-08-16,20.1043693151715
2001-08-17,19.2519092111236
2001-08-20,19.5070250086854
2001-08-21,18.9096807021993
2001-08-22,18.872346683044
2001-08-23,18.3932267705499
2001-08-24,19.3047990715938
2001-08-27,19.3856894464304
2001-08-28,18.8972360291475
2001-08-29,18.7447887842631
2001-08-30,17.7149920892272
2001-08-31,17.7492149401196
2001-09-04,17.4536539551396
2001-09-05,17.9638855502631
2001-09-06,17.428764609036
2001-09-07,17.2358721767332
2001-09-10,17.9141068580559
2001-09-17,16.4611912792591
2001-09-18,16.8998660043348
2001-09-19,16.7598634325021
2001-09-20,15.7922901027252
2001-09-21,15.4656174351156
2001-09-24,16.1811861355937
2001-09-25,15.9602931889244
2001-09-26,15.6398428578407
2001-09-27,15.5433966416894
2001-09-28,15.9198480015061
2001-10-01,16.1127404338089
2001-10-02,16.5047476349404
2001-10-03,17.4940991425579
2001-10-04,17.5594336760798
2001-10-05,17.9576632137372
2001-10-08,18.0572205981515
2001-10-09,16.9745340426455
2001-10-10,17.2700950276256
2001-10-11,17.5220996569244
2001-10-12,17.5407666665021
2001-10-15,18.0634429346774
2001-10-16,18.1847784969324
2001-10-17,17.4318757772989
2001-10-18,17.6558798922312
2001-10-19,18.0136642424702
2001-10-22,18.7167882698965
2001-10-23,18.8007898129961
2001-10-24,19.0776837883985
2001-10-25,19.4634686530041
2001-10-26,19.351466595538
2001-10-29,18.5550075202232
2001-10-30,18.3185587322392
2001-10-31,18.091443449044
2001-11-01,19.2394645380719
2001-11-02,19.1025731345021
2001-11-05,19.6843615996734
2001-11-06,20.1541480073786
2001-11-07,19.9892560894424
2001-11-08,20.0421459499125
2001-11-09,20.2879282426854
2001-11-12,20.4683760019364
2001-11-13,21.1248325054185
2001-11-14,20.5181546941436
2001-11-15,20.5710445546137
2001-11-16,20.4559313288846
2001-11-19,20.7017136216575
2001-11-20,20.3470404396814
2001-11-21,19.9270327241834
2001-11-23,20.132369829538
2001-11-26,20.2661500648448
2001-11-27,19.830586508032
2001-11-28,19.5381366913149
2001-11-29,20.1728150169563
2001-11-30,19.9768114163906
2001-12-03,20.1510368391157
2001-12-04,20.5337105354583
2001-12-05,21.1870558706774
2001-12-06,21.3581701251396
2001-12-07,21.1030543275778
2001-12-10,20.8634943713308
2001-12-11,20.9443847461675
2001-12-12,21.1403883467332
2001-12-13,20.6177120785579
2001-12-14,20.9817187653229
2001-12-17,21.4608386778169
2001-12-18,21.5510625574424
2001-12-19,21.6195082592272
2001-12-20,20.7701593234424
2001-12-21,21.0128304479523
2001-12-24,20.9288289048527
2001-12-26,21.0563868036336
2001-12-27,21.1092766641037
2001-12-28,21.1154990006296
2001-12-31,20.611489742032
2002-01-02,20.8572720348049
2002-01-03,21.5386178843906
2002-01-04,21.4359493317133
2002-01-07,21.3301696107731
2002-01-08,21.5852854083348
2002-01-09,21.3768371347173
2002-01-10,21.5541737257053
2002-01-11,21.3457254520878
2002-01-14,21.3021690964065
2002-01-15,21.6381752688049
2002-01-16,21.1154990006296
2002-01-17,21.7346214849563
2002-01-18,20.5648222180878
2002-01-22,20.0545906229643
2002-01-23,19.830586508032
2002-01-24,20.0981469786456
2002-01-25,19.8492535176097
2002-01-28,19.8554758541356
2002-01-29,19.3888006146934
2002-01-30,19.5536925326296
2002-01-31,19.8212530032432
2002-02-01,19.4945803356336
2002-02-04,19.0154604231396
2002-02-05,19.0247939279284
2002-02-06,18.7914563082073
2002-02-07,18.6047862124304
2002-02-08,18.869235514781
2002-02-11,19.0185715914025
2002-02-12,18.7105659333706
2002-02-13,19.233242201546
2002-02-14,19.1896858458647
2002-02-15,18.7385664477372
2002-02-19,18.3341145735539
2002-02-20,18.6358978950599
2002-02-21,18.0603317664145
2002-02-22,18.0416647568368
2002-02-25,18.3807820974981
2002-02-26,18.2158901795619
2002-02-27,18.1661114873547
2002-02-28,18.15055564604
2002-03-01,19.0932396297133
2002-03-04,19.6936951044623
2002-03-05,19.6252494026774
2002-03-06,19.7963636571396
2002-03-07,19.5132473452113
2002-03-08,19.8959210415539
2002-03-11,20.0172566038089
2002-03-12,19.4572463164782
2002-03-13,19.3203549129085
2002-03-14,19.0465721057691
2002-03-15,19.4416904751635
2002-03-18,19.3327995859603
2002-03-19,19.3608001003268
2002-03-20,18.6981212603189
2002-03-21,19.0901284614503
2002-03-22,18.807012149522
2002-03-25,18.4274496214424
2002-03-26,18.3807820974981
2002-03-27,18.4927841549643
2002-03-28,18.7634557938408
2002-04-01,18.7852339716814
2002-04-02,17.8207718101675
2002-04-03,17.5252108251874
2002-04-04,17.5625448443428
2002-04-05,17.3820970850918
2002-04-08,17.8021048005898
2002-04-09,17.0709802587969
2002-04-10,17.5158773203985
2002-04-11,17.0460909126933
2002-04-12,17.4007640946694
2002-04-15,17.3260960563587
2002-04-16,17.9856637281037
2002-04-17,17.6185458730758
2002-04-18,17.5376554982392
2002-04-19,17.7958824640639
2002-04-22,17.2949843737292
2002-04-23,16.7971974516575
2002-04-24,16.4954141301515
2002-04-25,16.7163070768208
2002-04-26,16.0225165541834
2002-04-29,16.2527430056415
2002-04-30,16.2589653421674
2002-05-01,16.4114125870519
2002-05-02,15.9322926745579
2002-05-03,15.4189499111714
2002-05-06,15.1265000944543
2002-05-07,15.3909493968049
2002-05-08,17.1020919414264
2002-05-09,16.2154089864862
2002-05-10,15.5713971560559
2002-05-13,16.3927455774742
2002-05-14,17.0740914270599
2002-05-15,17.0336462396416
2002-05-16,17.3416518976734
2002-05-17,17.4318757772989
2002-05-20,16.8034197881834
2002-05-21,16.2371871643268
2002-05-22,16.703862403769
2002-05-23,17.0554244174822
2002-05-24,16.5700821684623
2002-05-28,16.2776323517451
2002-05-29,16.1936308086455
2002-05-30,16.3771897361595
2002-05-31,15.8389576266694
2002-06-03,15.3753935554901
2002-06-04,15.5496189782152
2002-06-05,16.0722952463905
2002-06-06,16.1469632847013
2002-06-07,16.1718526308049
2002-06-10,16.4331907648925
2002-06-11,16.3554115583188
2002-06-12,17.2794285324145
2002-06-13,16.8687543217053
2002-06-14,17.189204652789
2002-06-17,17.3229848880957
2002-06-18,17.4194311042471
2002-06-19,16.9123106773866
2002-06-20,16.8314203025499
2002-06-21,16.2651876786933
2002-06-24,16.8500873121276
2002-06-25,16.4736359523109
2002-06-26,16.8407538073388
2002-06-27,17.0865361001117
2002-06-28,17.0180903983268
2002-07-01,16.3834120726854
2002-07-02,16.0038495446057
2002-07-03,16.1282962751236
2002-07-05,17.064757922271
2002-07-08,16.464302447522
2002-07-09,16.5545263271475
2002-07-10,16.2527430056415
2002-07-11,16.4611912792591
2002-07-12,16.1345186116495
2002-07-15,16.1158516020718
2002-07-16,15.9447373476097
2002-07-17,16.1780749673308
2002-07-18,15.9011809919284
2002-07-19,15.4189499111714
2002-07-22,14.781160417267
2002-07-23,13.3811346989403
2002-07-24,14.3829308796097
2002-07-25,13.3251336702073
2002-07-26,14.1091480724702
2002-07-29,15.0113868687252
2002-07-30,14.964719344781
2002-07-31,14.9273853256256
2002-08-01,14.2335948029881
2002-08-02,13.8166982557531
2002-08-05,13.6860291887093
2002-08-06,14.2087054568846
2002-08-07,14.6504913502232
2002-08-08,15.2167239740798
2002-08-09,14.9709416813069
2002-08-12,15.0798325705101
2002-08-13,14.6411578454344
2002-08-14,15.4656174351156
2002-08-15,15.4842844446933
2002-08-16,15.5558413147411
2002-08-19,16.1780749673308
2002-08-20,15.8794028140878
2002-08-21,16.2651876786933
2002-08-22,16.5607486636734
2002-08-23,16.2465206691157
2002-08-26,16.2091866499603
2002-08-27,15.8171794488288
2002-08-28,15.3629488824384
2002-08-29,15.7362890739921
2002-08-30,15.2696138345499
2002-09-03,14.6287131723826
2002-09-04,14.9989421956734
2002-09-05,14.2833734951953
2002-09-06,14.8776066334184
2002-09-09,15.1513894405579
2002-09-10,15.4905067812192
2002-09-11,15.1140554214025
2002-09-12,14.6691583598009
2002-09-13,14.905607147785
2002-09-16,14.8651619603666
2002-09-17,14.7127147154822
2002-09-18,14.8558284555778
2002-09-19,14.6847142011156
2002-09-20,14.7656045759523
2002-09-23,14.0718140533148
2002-09-24,14.1993719520957
2002-09-25,14.4700435909722
2002-09-26,14.3735973748208
2002-09-27,14.0780363898407
2002-09-30,13.6082499821356
2002-10-01,14.3829308796097
2002-10-02,14.1900384473069
2002-10-03,13.9380338180081
2002-10-04,13.6175834869244
2002-10-07,13.7046961982869
2002-10-08,13.9971460150041
2002-10-09,13.6860291887093
2002-10-10,14.4295984035539
2002-10-11,15.204279301028
2002-10-14,15.3349483680718
2002-10-15,16.2682988469563
2002-10-16,15.683399213522
2002-10-17,15.7954012709882
2002-10-18,16.5358593175698
2002-10-21,16.3367445487412
2002-10-22,16.0754064146535
2002-10-23,16.5514151588846
2002-10-24,15.9385150110838
2002-10-25,16.3896344092113
2002-10-28,16.1625191260161
2002-10-29,16.1998531451714
2002-10-30,16.523414644518
2002-10-31,16.6354167019842
2002-11-01,16.4891917936256
2002-11-04,17.4536539551396
2002-11-05,17.6341017143906
2002-11-06,17.7429926035938
2002-11-07,17.425653440773
2002-11-08,17.1425371288447
2002-11-11,16.7567522642392
2002-11-12,16.9589782013308
2002-11-13,17.2234275036814
2002-11-14,17.730547930542
2002-11-15,17.6372128826535
2002-11-18,17.3758747485659
2002-11-19,17.067869090534
2002-11-20,17.6154347048129
2002-11-21,17.9949972328926
2002-11-22,18.1132216268846
2002-11-25,18.1163327951475
2002-11-26,17.7025474161754
2002-11-27,18.0696652712033
2002-11-29,17.9452185406854
2002-12-02,17.9483297089483
2002-12-03,17.6434352191794
2002-12-04,17.5905453587093
2002-12-05,17.2172051671555
2002-12-06,17.2576503545738
2002-12-09,16.6540837115619
2002-12-10,16.8034197881834
2002-12-11,17.005645725275
2002-12-12,16.8531984803906
2002-12-13,16.3336333804782
2002-12-16,16.949644696542
2002-12-17,16.9123106773866
2002-12-18,16.6540837115619
2002-12-19,16.523414644518
2002-12-20,16.5016364666774
2002-12-23,16.8003086199204
2002-12-24,16.7443075911874
2002-12-26,16.6105273558806
2002-12-27,16.4798582888368
2002-12-30,16.4114125870519
2002-12-31,16.0847399194423
2003-01-02,16.7131959085579
2003-01-03,16.7349740863985
2003-01-06,17.0398685761674
2003-01-07,17.3603189072511
2003-01-08,16.8749766582312
2003-01-09,17.3634300755141
2003-01-10,17.3976529264065
2003-01-13,17.5438778347651
2003-01-14,17.7243255940161
2003-01-15,17.5065438156097
2003-01-16,17.2203163354184
2003-01-17,16.0100718811316
2003-01-21,15.9696266937133
2003-01-22,15.866958141036
2003-01-23,16.2651876786933
2003-01-24,15.5091737907969
2003-01-27,15.2976143489164
2003-01-28,15.1887234597133
2003-01-29,15.5278408003746
2003-01-30,15.0082757004623
2003-01-31,14.7656045759523
2003-02-03,15.1078330848766
2003-02-04,14.722048220271
2003-02-05,14.6100461628049
2003-02-06,14.7531599029005
2003-02-07,14.4918217688128
2003-02-10,14.7407152298487
2003-02-11,14.4482654131316
2003-02-12,14.4482654131316
2003-02-13,14.6193796675937
2003-02-14,15.0269427100399
2003-02-18,15.5309519686376
2003-02-19,15.3131701902312
2003-02-20,15.0697076393062
2003-02-21,15.3755964853402
2003-02-24,15.0260092327299
2003-02-25,15.1009207868607
2003-02-26,14.7388482752286
2003-02-27,14.7201203866959
2003-02-28,14.7950319408267
2003-03-03,14.6951498686523
2003-03-04,14.4017462816402
2003-03-05,14.6327235735434
2003-03-06,14.5265988718581
2003-03-07,14.7076351276741
2003-03-10,14.3268347275094
2003-03-11,14.2331952848459
2003-03-12,14.6015104259889
2003-03-13,15.4005670033837
2003-03-14,15.5191769640908
2003-03-17,16.1871383217568
2003-03-18,16.2558072463767
2003-03-19,16.4306008726818
2003-03-20,16.3869024661055
2003-03-21,16.5866666104542
2003-03-24,15.7876100330594
2003-03-25,15.9124626232773
2003-03-26,15.7626395150158
2003-03-27,15.6315442952869
2003-03-28,15.4005670033837
2003-03-31,15.1134060458825
2003-04-01,15.200802859035
2003-04-02,16.056043102028
2003-04-03,16.0622857315389
2003-04-04,15.6627574428414
2003-04-07,15.7126984789286
2003-04-08,15.9686462888754
2003-04-09,15.3381407082748
2003-04-10,15.3506259672966
2003-04-11,15.1071634163716
2003-04-14,15.4567506689818
2003-04-15,15.3568685968075
2003-04-16,15.5566327411562
2003-04-17,15.9187052527882
2003-04-21,15.7376689969722
2003-04-22,16.0810136200716
2003-04-23,16.056043102028
2003-04-24,15.9124626232773
2003-04-25,15.7439116264831
2003-04-28,16.0685283610498
2003-04-29,16.1059841381151
2003-04-30,15.9624036593645
2003-05-01,16.056043102028
2003-05-02,16.2932630234421
2003-05-05,16.1434399151805
2003-05-06,16.4618140202363
2003-05-07,16.2245940988222
2003-05-08,16.0685283610498
2003-05-09,16.4555713907254
2003-05-12,16.355689318551
2003-05-13,16.2245940988222
2003-05-14,15.993616806919
2003-05-15,16.0997415086042
2003-05-16,15.9624036593645
2003-05-19,15.4567506689818
2003-05-20,15.3755964853402
2003-05-21,15.0010387146863
2003-05-22,15.082192898328
2003-05-23,15.1196486753934
2003-05-27,15.4754785575145
2003-05-28,15.2382586361004
2003-05-29,15.2320160065895
2003-05-30,15.3631112263184
2003-06-02,15.3818391148511
2003-06-03,15.5316622231126
2003-06-04,15.5254195936017
2003-06-05,15.0384944917517
2003-06-06,14.776304052294
2003-06-09,14.8262450883812
2003-06-10,15.4068096328946
2003-06-11,15.5316622231126
2003-06-12,15.6003311477325
2003-06-13,15.3880817443619
2003-06-16,15.8500363281684
2003-06-17,16.2058662102895
2003-06-18,16.2745351349094
2003-06-19,16.2745351349094
2003-06-20,16.4368435021927
2003-06-23,16.0934988790933
2003-06-24,16.0435578430062
2003-06-25,15.7688821445267
2003-06-26,16.0747709905607
2003-06-27,15.9998594364299
2003-06-30,16.0061020659408
2003-07-01,16.3244761709966
2003-07-02,16.7801881252921
2003-07-03,16.542968203878
2003-07-07,17.1172901188805
2003-07-08,17.2920837451856
2003-07-09,17.148503266435
2003-07-10,16.7989160138248
2003-07-11,17.0486211942606
2003-07-14,17.1048048598587
2003-07-15,17.0236506762171
2003-07-16,17.1797164139895
2003-07-17,16.661578164585
2003-07-18,16.786430754803
2003-07-21,16.2558072463767
2003-07-22,16.4680566497472
2003-07-23,16.5117550563235
2003-07-24,16.2308367283331
2003-07-25,16.786430754803
2003-07-28,16.6116371284978
2003-07-29,16.5242403153453
2003-07-30,16.3744172070837
2003-07-31,16.4867845382799
2003-08-01,16.3369614300183
2003-08-04,16.3432040595292
2003-08-05,16.0185873249626
2003-08-06,16.0123446954517
2003-08-07,16.0498004725171
2003-08-08,15.9686462888754
2003-08-11,15.9873741774081
2003-08-12,16.0622857315389
2003-08-13,15.9811315478972
2003-08-14,15.9998594364299
2003-08-15,15.9436757708318
2003-08-18,16.0435578430062
2003-08-19,16.6178797580087
2003-08-20,16.5117550563235
2003-08-21,16.3806598365946
2003-08-22,16.3681745775728
2003-08-25,16.542968203878
2003-08-26,16.5866666104542
2003-08-27,16.4930271677908
2003-08-28,16.5492108333889
2003-08-29,16.5554534628998
2003-09-02,17.0174080467062
2003-09-03,17.6666415158395
2003-09-04,17.7477956994811
2003-09-05,17.7165825519267
2003-09-08,18.0037435094279
2003-09-09,17.7103399224158
2003-09-10,17.1984443025222
2003-09-11,17.3794805583382
2003-09-12,17.6916120338831
2003-09-15,17.7040972929049
2003-09-16,18.0411992864933
2003-09-17,17.7914941060574
2003-09-18,18.4157570571472
2003-09-19,18.7029180146484
2003-09-22,18.1473239881786
2003-09-23,18.4781833522561
2003-09-24,17.7665235880138
2003-09-25,17.6291857387741
